cell_id,ticker,year,column,value_state,source_class,evidence_level,source_artifact,source_field,source_effective_year,source_retrieved_at,transform_id,upstream_cells,resolution_note
MIATK|2022|price_drawdown_from_3y_high_pct,MIATK,2022,price_drawdown_from_3y_high_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2020|price_adjclose_t;MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t,derived_from_dataset_cells
MIATK|2022|price_history_years_available,MIATK,2022,price_history_years_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2020|price_adjclose_t;MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t,derived_from_dataset_cells
MIATK|2022|price_momentum_1y_pct,MIATK,2022,price_momentum_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t,derived_from_dataset_cells
MIATK|2022|price_momentum_2y_pct,MIATK,2022,price_momentum_2y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,MIATK|2020|price_adjclose_t;MIATK|2022|price_adjclose_t,null_preserved
MIATK|2022|price_vs_bist100_1y_pct,MIATK,2022,price_vs_bist100_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t;MIATK|2022|benchmark_same_year_return_pct,derived_from_dataset_cells
MIATK|2022|revenue,MIATK,2022,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2022,,T_COPY,,
MIATK|2022|revenue_growth_pct,MIATK,2022,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2022|roa,MIATK,2022,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2022,,T_COPY,,
MIATK|2022|roe,MIATK,2022,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2022,,T_COPY,,
MIATK|2022|short_term_liabilities,MIATK,2022,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2022,,T_COPY,,
MIATK|2022|total_assets,MIATK,2022,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2022,,T_COPY,,
MIATK|2022|working_capital,MIATK,2022,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2022,,T_COPY,,
MIATK|2022|next_year_return_pct,MIATK,2022,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2022,,T_SHIFT_T1,,
MIATK|2022|next_year_rank_by_return,MIATK,2022,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2022,,T_RANK_WITHIN_YEAR,,
MIATK|2022|next_year_return_percentile,MIATK,2022,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2022,,T_RANK_WITHIN_YEAR,,
MIATK|2022|next_year_top_10pct_returner,MIATK,2022,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2022,,T_RANK_WITHIN_YEAR,,
MIATK|2022|next_year_top_20pct_returner,MIATK,2022,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2022,,T_RANK_WITHIN_YEAR,,
MIATK|2022|next_year_bist100_return_pct,MIATK,2022,next_year_bist100_return_pct,present,derived,derived_chain,,,,,T_SHIFT_T1,MIATK|2023|benchmark_same_year_return_pct,derived_from_dataset_cells
MIATK|2022|next_year_excess_return_vs_bist100,MIATK,2022,next_year_excess_return_vs_bist100,present,derived,derived_chain,,,,,T_RATIO,MIATK|2022|next_year_return_pct;MIATK|2022|next_year_bist100_return_pct,derived_from_dataset_cells
MIATK|2022|next_year_outperform_bist100,MIATK,2022,next_year_outperform_bist100,present,derived,derived_chain,,,,,T_RATIO,MIATK|2022|next_year_excess_return_vs_bist100,derived_from_dataset_cells
MIATK|2022|same_year_return_pct,MIATK,2022,same_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,same_year_return_pct,2022,,T_COPY,,
MIATK|2022|target_year,MIATK,2022,target_year,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,target_year,2022,,T_SHIFT_T1,,
MIATK|2022|has_target,MIATK,2022,has_target,present,derived,derived_chain,,,,,T_RATIO,MIATK|2022|next_year_return_pct,derived_from_dataset_cells
MIATK|2022|is_inference_row,MIATK,2022,is_inference_row,present,derived,derived_chain,,,,,T_RATIO,MIATK|2022|next_year_return_pct,derived_from_dataset_cells
MIATK|2022|is_public_universe,MIATK,2022,is_public_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2022|is_training_universe,MIATK,2022,is_training_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2022|universe_source,MIATK,2022,universe_source,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|ticker,MIATK,2023,ticker,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|company_name,MIATK,2023,company_name,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|year,MIATK,2023,year,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|sector,MIATK,2023,sector,null,metadata,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
MIATK|2023|indices,MIATK,2023,indices,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|is_bist100,MIATK,2023,is_bist100,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|benchmark_same_year_return_pct,MIATK,2023,benchmark_same_year_return_pct,present,yahoo_fetch,cell_verified,data/trusted_raw/bist100_benchmark_returns.csv,bist100_return_pct,2023,,T_COPY,,
MIATK|2023|current_assets,MIATK,2023,current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_assets,2023,,T_COPY,,
MIATK|2023|current_ratio,MIATK,2023,current_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_ratio,2023,,T_COPY,,
MIATK|2023|ebitda,MIATK,2023,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2023,,T_COPY,,
MIATK|2023|ebitda_growth_pct,MIATK,2023,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2023|ebitda_margin,MIATK,2023,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2023,,T_COPY,,
MIATK|2023|enterprise_value,MIATK,2023,enterprise_value,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,enterprise_value,2023,,T_RATIO,,
MIATK|2023|equity,MIATK,2023,equity,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_equity,2023,,T_COPY,,
MIATK|2023|ev_ebitda,MIATK,2023,ev_ebitda,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,ev_ebitda,2023,,T_RATIO,,
MIATK|2023|financial_debt_ratio,MIATK,2023,financial_debt_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,financial_debt_ratio,2023,,T_COPY,,
MIATK|2023|gross_margin,MIATK,2023,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2023,,T_COPY,,
MIATK|2023|gross_profit,MIATK,2023,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2023,,T_COPY,,
MIATK|2023|gross_profit_growth_pct,MIATK,2023,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2023|leverage_ratio,MIATK,2023,leverage_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,leverage_ratio,2023,,T_COPY,,
MIATK|2023|long_term_liabilities,MIATK,2023,long_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,long_term_liabilities,2023,,T_COPY,,
MIATK|2023|market_cap,MIATK,2023,market_cap,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,market_cap,2023,,T_RATIO,,
MIATK|2023|net_debt,MIATK,2023,net_debt,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt,2023,,T_COPY,,
MIATK|2023|net_debt_to_ebitda,MIATK,2023,net_debt_to_ebitda,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt_to_ebitda,2023,,T_COPY,,
MIATK|2023|net_income,MIATK,2023,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2023,,T_COPY,,
MIATK|2023|net_income_growth_pct,MIATK,2023,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2023|net_margin,MIATK,2023,net_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_profit_margin,2023,,T_COPY,,
MIATK|2023|non_current_assets,MIATK,2023,non_current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,non_current_assets,2023,,T_COPY,,
MIATK|2023|operating_income,MIATK,2023,operating_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,operating_income,2023,,T_COPY,,
MIATK|2023|operating_income_growth_pct,MIATK,2023,operating_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2023|pb_ratio,MIATK,2023,pb_ratio,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,pb,2023,,T_RATIO,,
MIATK|2023|pe_ratio,MIATK,2023,pe_ratio,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,pe,2023,,T_RATIO,,
MIATK|2023|price_adjclose_t,MIATK,2023,price_adjclose_t,present,yahoo_fetch,cell_verified,data/trusted_raw/prices/yahoo_year_end_prices.csv,year_end_close,2023,,T_COPY,,
MIATK|2023|price_data_available,MIATK,2023,price_data_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2023|price_adjclose_t,derived_from_dataset_cells
MIATK|2023|price_drawdown_from_3y_high_pct,MIATK,2023,price_drawdown_from_3y_high_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t;MIATK|2023|price_adjclose_t,derived_from_dataset_cells
MIATK|2023|price_history_years_available,MIATK,2023,price_history_years_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2020|price_adjclose_t;MIATK|2021|price_adjclose_t;MIATK|2022|price_adjclose_t;MIATK|2023|price_adjclose_t,derived_from_dataset_cells
MIATK|2023|price_momentum_1y_pct,MIATK,2023,price_momentum_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2022|price_adjclose_t;MIATK|2023|price_adjclose_t,derived_from_dataset_cells
MIATK|2023|price_momentum_2y_pct,MIATK,2023,price_momentum_2y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2021|price_adjclose_t;MIATK|2023|price_adjclose_t,derived_from_dataset_cells
MIATK|2023|price_vs_bist100_1y_pct,MIATK,2023,price_vs_bist100_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,MIATK|2022|price_adjclose_t;MIATK|2023|price_adjclose_t;MIATK|2023|benchmark_same_year_return_pct,derived_from_dataset_cells
MIATK|2023|revenue,MIATK,2023,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2023,,T_COPY,,
MIATK|2023|revenue_growth_pct,MIATK,2023,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2023|roa,MIATK,2023,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2023,,T_COPY,,
MIATK|2023|roe,MIATK,2023,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2023,,T_COPY,,
MIATK|2023|short_term_liabilities,MIATK,2023,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2023,,T_COPY,,
MIATK|2023|total_assets,MIATK,2023,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2023,,T_COPY,,
MIATK|2023|working_capital,MIATK,2023,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2023,,T_COPY,,
MIATK|2023|next_year_return_pct,MIATK,2023,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2023,,T_SHIFT_T1,,
MIATK|2023|next_year_rank_by_return,MIATK,2023,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2023,,T_RANK_WITHIN_YEAR,,
MIATK|2023|next_year_return_percentile,MIATK,2023,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2023,,T_RANK_WITHIN_YEAR,,
MIATK|2023|next_year_top_10pct_returner,MIATK,2023,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2023,,T_RANK_WITHIN_YEAR,,
MIATK|2023|next_year_top_20pct_returner,MIATK,2023,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2023,,T_RANK_WITHIN_YEAR,,
MIATK|2023|next_year_bist100_return_pct,MIATK,2023,next_year_bist100_return_pct,present,derived,derived_chain,,,,,T_SHIFT_T1,MIATK|2024|benchmark_same_year_return_pct,derived_from_dataset_cells
MIATK|2023|next_year_excess_return_vs_bist100,MIATK,2023,next_year_excess_return_vs_bist100,present,derived,derived_chain,,,,,T_RATIO,MIATK|2023|next_year_return_pct;MIATK|2023|next_year_bist100_return_pct,derived_from_dataset_cells
MIATK|2023|next_year_outperform_bist100,MIATK,2023,next_year_outperform_bist100,present,derived,derived_chain,,,,,T_RATIO,MIATK|2023|next_year_excess_return_vs_bist100,derived_from_dataset_cells
MIATK|2023|same_year_return_pct,MIATK,2023,same_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,same_year_return_pct,2023,,T_COPY,,
MIATK|2023|target_year,MIATK,2023,target_year,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,target_year,2023,,T_SHIFT_T1,,
MIATK|2023|has_target,MIATK,2023,has_target,present,derived,derived_chain,,,,,T_RATIO,MIATK|2023|next_year_return_pct,derived_from_dataset_cells
MIATK|2023|is_inference_row,MIATK,2023,is_inference_row,present,derived,derived_chain,,,,,T_RATIO,MIATK|2023|next_year_return_pct,derived_from_dataset_cells
MIATK|2023|is_public_universe,MIATK,2023,is_public_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|is_training_universe,MIATK,2023,is_training_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2023|universe_source,MIATK,2023,universe_source,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|ticker,MIATK,2024,ticker,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|company_name,MIATK,2024,company_name,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|year,MIATK,2024,year,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|sector,MIATK,2024,sector,null,metadata,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
MIATK|2024|indices,MIATK,2024,indices,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|is_bist100,MIATK,2024,is_bist100,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
MIATK|2024|benchmark_same_year_return_pct,MIATK,2024,benchmark_same_year_return_pct,present,yahoo_fetch,cell_verified,data/trusted_raw/bist100_benchmark_returns.csv,bist100_return_pct,2024,,T_COPY,,
MIATK|2024|current_assets,MIATK,2024,current_assets,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,current_assets,2024,,T_OVERRIDE_2024,,
MIATK|2024|current_ratio,MIATK,2024,current_ratio,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,current_ratio,2024,,T_OVERRIDE_2024,,
MIATK|2024|ebitda,MIATK,2024,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2024,,T_COPY,,
MIATK|2024|ebitda_growth_pct,MIATK,2024,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2024|ebitda_margin,MIATK,2024,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2024,,T_COPY,,
MIATK|2024|enterprise_value,MIATK,2024,enterprise_value,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,enterprise_value,2024,,T_RATIO,,
MIATK|2024|equity,MIATK,2024,equity,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,equity,2024,,T_OVERRIDE_2024,,
MIATK|2024|ev_ebitda,MIATK,2024,ev_ebitda,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,ev_ebitda,2024,,T_RATIO,,
MIATK|2024|financial_debt_ratio,MIATK,2024,financial_debt_ratio,present,unknown,unknown,,,,,T_UNRESOLVED,,value_unparseable
MIATK|2024|gross_margin,MIATK,2024,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2024,,T_COPY,,
MIATK|2024|gross_profit,MIATK,2024,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2024,,T_COPY,,
MIATK|2024|gross_profit_growth_pct,MIATK,2024,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
MIATK|2024|leverage_ratio,MIATK,2024,leverage_ratio,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,leverage_ratio,2024,,T_OVERRIDE_2024,,
MIATK|2024|long_term_liabilities,MIATK,2024,long_term_liabilities,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,long_term_liabilities,2024,,T_OVERRIDE_2024,,
MIATK|2024|market_cap,MIATK,2024,market_cap,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,market_cap,2024,,T_RATIO,,
MIATK|2024|net_debt,MIATK,2024,net_debt,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,net_debt,2024,,T_OVERRIDE_2024,,
MIATK|2024|net_debt_to_ebitda,MIATK,2024,net_debt_to_ebitda,present,corrected_balance_2024,cell_verified,data/trusted_raw/financials/corrected_balance_sheet_2024.csv,net_debt_to_ebitda,2024,,T_OVERRIDE_2024,,
MIATK|2024|net_income,MIATK,2024,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2024,,T_COPY,,
MIATK|2024|net_income_growth_pct,MIATK,2024,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
