ticker,year,indices,same_year_return_pct,total_assets,current_assets,non_current_assets,short_term_liabilities,long_term_liabilities,equity,working_capital,net_debt,current_ratio,leverage_ratio,financial_debt_ratio,net_debt_to_ebitda,revenue_growth_pct,gross_profit_growth_pct,operating_income_growth_pct,ebitda_growth_pct,net_income_growth_pct
FROTO,2022,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",120.0304259634889,450780450000.0,223456658000.0,227323792000.0,180623530000.0,114136231000.0,156020689000.0,42833128000.0,99193516000.0,1.237140354858528,65.38876319946884,36.19666292094078,1.903720927590312,6.680383640373072,-2.92294296792062,12.29578595606876,-0.1511537551296903,-33.1892995026332
GUBRF,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",239.7172236503856,64461257675.0,39694704626.0,24766553049.0,26906654918.0,1586839964.0,29796931094.0,12788049708.0,-405776753.0,1.475274602025875,44.202511570063,14.98325300864524,-0.0366960281885557,31.15151354937974,77.1064392126098,133.6691821284864,89.41980288970892,36.37131488871179
HEKTS,2022,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",619.6808510638298,27729906985.0,6182316144.0,21547590841.0,11685546011.0,2170037377.0,13955964667.0,-5503229867.0,8130876052.0,0.529056677213061,49.96620939080297,35.77778203643693,2.791092340904628,-3.810143133367588,7.193859483812521,-1.794588086708604,10.33073241836171,36.37131488871179
KONTR,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",1124.271844660194,37325594543.0,17825476318.0,19500118225.0,18475542636.0,11542815260.0,5841442148.0,-650066318.0,14231101204.0,0.9648147645345296,80.42298659547971,39.41788384120797,40.60601758753926,30.26187109031774,-32.02076101617211,-19.74615179899992,-76.52379336892136,36.37131488871179
KRDMD,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",102.8473804100228,127044704940.0,36570658485.0,90474046455.0,25731095369.0,16660987790.0,84652617584.0,10839563116.0,5768452927.0,1.421263182175259,33.36784730935516,6.858882213245589,0.8441064292856693,-9.783235373406711,29.77258990220634,-1.794588086708604,24.68840194551919,36.37131488871179
KUYAS,2022,"BIST KATILIM TUM (XKTUM), BIST GERİ ALIM (XUGRA), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",372.1428571428572,5038522040.0,3430358473.0,1608163567.0,3349640487.0,254450664.0,1433769960.0,80717986.0,663098337.0,1.024097507273771,71.5307211596518,52.02470310122926,6.230971276860584,-18.9303538799043,-66.80823364251552,-1.794588086708604,-84.57395728320287,36.37131488871179
MAVI,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",287.8238341968913,26981371000.0,17960054000.0,9021317000.0,10989956000.0,2059788000.0,13887148000.0,6970098000.0,-4057245000.0,1.634224377240455,48.36575576533898,16.53607965288347,-0.4589145296438396,-5.160630603014495,-3.834810812143546,-10.7415742987154,-3.504101612681764,-35.55564234828147
MGROS,2022,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",274.6952045516121,209583279000.0,76260429000.0,133322850000.0,96259374000.0,33411199000.0,79034025000.0,-19998945000.0,3891267000.0,0.7922389875504489,61.870667172833,15.17379160767878,0.142432880228243,7.339362780741634,13.02017943116364,-1.794588086708604,32.13690929020486,-22.06601997344972
MIATK,2022,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",230.2816901408451,7172560147.0,2804219729.0,4368340418.0,1517751456.0,189212159.0,5462068845.0,1286468273.0,394616647.0,1.847614586640199,23.79852632834255,15.20021039427611,0.3330521153494236,-18.4632630319098,-53.81436821230893,-66.18290504276872,-46.32359136365828,36.37131488871179
OYAKC,2022,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",157.0,80297285000.0,32616470000.0,47680815000.0,14527572000.0,2817506000.0,62952207000.0,18088898000.0,-10594251000.0,2.245142546875693,21.60107654947487,5.204040211322213,-0.7232428666281365,-2.843358548763253,-8.771722919867184,-20.4234249453016,-12.17881435726,-6.595613526716291
PASEU,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",268.5459429240282,5464466691.0,2441036711.0,3023429980.0,1384973020.0,576638214.0,3509231734.0,1056063691.0,687961900.0,1.762515713844014,35.89757875605284,13.60982571684231,7.64164761536178,25.73359184553655,-26.96451676198998,-57.38126719034544,-69.3315128585281,307.216862353112
PETKM,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",147.029702970297,151331860000.0,30835350000.0,120496510000.0,55006857000.0,32362396000.0,63962607000.0,-24171507000.0,46527779000.0,0.5605728391280381,57.73354863939424,33.97639466005374,2.791092340904628,-12.05477756044882,7.193859483812521,-1.794588086708604,10.33073241836171,36.37131488871179
PGSUS,2022,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",434.6216657593902,410168210677.0,90234819051.0,319933391626.0,88019782755.0,205294556815.0,116853871107.0,2215036296.0,161358090812.0,1.025165209759327,71.51074411297557,56.85101508601036,4.349742212839163,37.83230006279612,5.054118977448702,-43.73327841778256,16.78114508964414,3.498425767369621
SASA,2022,"BIST GERİ ALIM (XUGRA), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",312.4137931034484,320573077000.0,29764003000.0,290809074000.0,67495440000.0,98775585000.0,154302052000.0,-37731437000.0,121663174000.0,0.440977983105229,51.86680882749239,38.28726296937282,18.61610540302832,-16.46670886468292,-68.43844594308584,-86.00212771280404,-36.1765306482191,36.37131488871179
SISE,2022,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",215.7650695517775,506932507000.0,141493818000.0,365438689000.0,112306001000.0,125367407000.0,242571375000.0,29187817000.0,120773226000.0,1.259895435151324,46.88462560953898,31.94177622544928,6.413439282623113,-7.572163029310458,12.68328123076104,-1.794588086708604,32.94615882172624,50.25230579952713
TAVHL,2022,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",175.0,246228974000.0,38208657000.0,208020317000.0,48789806000.0,119625419000.0,77122493000.0,-10581149000.0,87880768000.0,0.7831278730643036,68.3978096745024,41.69603208434764,3.404189463877771,27.5773157445726,18.10960866378882,-13.74530205691223,15.45370882081574,36.37131488871179
TCELL,2022,"BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",105.0295857988166,500572832000.0,156628647000.0,343944185000.0,91990404000.0,149249359000.0,259333069000.0,64638243000.0,14888303000.0,1.702662888620426,48.19273991282052,31.69351508073854,0.1419735100634885,10.68517959041351,26.95675700175241,58.38199528363608,13.34124300256748,-42.82623661516906
THYAO,2022,"BIST GERİ ALIM (XUGRA), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",544.9390815370197,2158033000000.0,485646000000.0,1672387000000.0,498369000000.0,693301000000.0,966388000000.0,-12723000000.0,530394000000.0,0.9744707235000571,55.22019357442635,37.71744917709785,3.132661197441395,45.97820181991036,83.85474384110476,-1.794588086708604,109.117733844792,36.37131488871179
TOASO,2022,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",117.0136171544843,173524206000.0,120393022000.0,53131184000.0,70790631000.0,42702328000.0,60031247000.0,49602391000.0,33530388000.0,1.700691465795806,65.404684231778,30.92882730147747,3.353841709705303,96.28477451330848,17.85178859832132,-33.18688181887259,-17.69419066688774,22.23247093443918
TRALT,2022,"BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",423.913043478261,47854309000.0,21578932000.0,26275377000.0,3946410000.0,1137666000.0,42770233000.0,17632522000.0,-18588129000.0,5.467990401402794,10.62407149166024,0.0388784215858179,-3.714426935523127,48.10395141993427,89.7170827705784,-1.794588086708604,103.6006302933842,419.1555028795424
TRMET,2022,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",184.3501326259947,51629500000.0,22047357000.0,29582143000.0,4353759000.0,1152742000.0,24531176000.0,17693598000.0,-18514616000.0,5.063981952147558,10.66541608963868,0.2262563069562943,-3.74835400015265,46.43750886521524,91.33461650327187,-1.794588086708604,95.41235441195089,36.37131488871179
TSKB,2022,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",195.2702702702703,353765203000.0,98596299419.1579,175400085449.7105,77104957907.8421,66344431217.42105,47208439000.0,21491341511.31579,-23263697000.0,1.605486929375312,48.47849622928319,0.0,2.791092340904628,10.87136317449177,7.193859483812521,2.251842936663156,10.33073241836171,-7.192336040138637
TTKOM,2022,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",179.4084186575654,426658604000.0,115153435000.0,311505169000.0,75943922000.0,138277583000.0,212437099000.0,39209513000.0,58027889000.0,1.516295602958193,50.20911402972668,29.29029130747355,0.5855366637740594,14.48090871712209,30.06242003116246,47.22144526187354,28.24838947763368,107.6220462765998
TUPRS,2022,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",218.757467144564,591973843000.0,236931136000.0,355042707000.0,169748201000.0,52397648000.0,364099258000.0,67182935000.0,-56987761000.0,1.395779952919796,37.5262947217754,8.488463737746601,-0.9180811334325236,-21.7184197533475,-8.77515909545678,-10.89950728784015,-6.471318659694182,23.15142300268113
TURSG,2022,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",162.2641509433962,181850807021.0,169011052934.0,12839754087.0,124295686504.0,2803105068.0,54752015449.0,44715366430.0,5925580834.0,1.359749945373696,69.89179407783587,10.7319460626569,2.791092340904628,10.87136317449177,7.193859483812521,-1.794588086708604,10.33073241836171,42.26301938949943
ULKER,2022,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",144.3236714975846,126866763000.0,84906085000.0,41960678000.0,35289768000.0,45701313000.0,43301842000.0,49616317000.0,34020277000.0,2.405968919943027,63.83947937569749,45.20126362804732,1.847318019615186,1.65963754151499,-1.415500825938674,-10.45248460089899,-9.786817409639673,-49.6782395674073
AEFES,2023,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",105.8015267175572,413578419000.0,109123335000.0,304455084000.0,105736063000.0,88838123000.0,108611239000.0,3387272000.0,55384044000.0,1.032035162875319,47.04650365230977,22.48354066076161,1.400527017918382,-19.47576272020117,-22.83046081330746,-24.54185744697499,-20.89268768853682,-47.83191133157794
ARCLK,2023,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",12.01185495118548,561803151000.0,338696844000.0,223106307000.0,354485242000.0,128960818000.0,73314458000.0,-15788398000.0,169781109000.0,0.9554610569655252,86.05257181976896,44.36478872650538,5.061858022676359,-8.771631425953212,-5.145859859025417,-92.85026164722132,3.433315660307804,36.37131488871179
ASELS,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",39.51537744641195,485018937000.0,207675087000.0,277343850000.0,134881888000.0,67399144000.0,281073867000.0,72793199000.0,22084087000.0,1.539681050431323,41.70580086030744,10.94592663296361,0.4090774860188352,15.02307482417689,18.04049383933082,-11.78975802809784,28.28049981945516,86.07414732856378
ASTOR,2023,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",69.73758042123221,50684431646.0,35814744751.0,14869686895.0,17317024155.0,87274088.0,33280133403.0,18497720596.0,-7924744700.0,2.068181255071998,34.33854869786933,9.108880230216323,-0.7137746495835053,1.26805489174304,8.196858113868407,13.19101273168103,6.41772420881158,16.5986998970833
BIMAS,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",120.7131901840491,338093384000.0,111487229000.0,226606155000.0,108356980000.0,62641837000.0,165584579000.0,3130249000.0,38574474000.0,1.028888300504499,50.57739225089362,15.59520845282202,0.8870831980172851,6.027242848535775,17.30763630076695,129.7852469748412,47.27296403964636,-23.41486500961707
BRSAN,2023,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",602.3172905525846,76186969000.0,37468163000.0,38718806000.0,31758219000.0,6693874000.0,37734876000.0,5709944000.0,7793071000.0,1.179794213271216,50.47069532323828,17.39562312814938,1.631930300688742,29.76068677868155,66.65115047609014,79.38765433254392,102.5209895151026,36.37131488871179
BTCIM,2023,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",189.2307692307692,35573935000.0,5185641000.0,30388294000.0,5075112000.0,5724291000.0,21862295000.0,110529000.0,5358148000.0,1.021778632668599,30.35762841529901,15.65830993956671,3.945329464199591,-18.77374383654299,-31.03825916740164,-1.794588086708604,-35.11179976139319,36.37131488871179
CANTE,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",-70.28795811518324,30928456652.0,4631084706.0,26297371946.0,2084481187.0,77456863.0,27934207290.0,2546603519.0,167895716.0,2.221696571253344,6.990125871218335,2.189742354816806,0.0774815411819912,-22.89678476982552,-70.73381430272273,-1.794588086708604,-26.67562234081124,36.37131488871179
CCOLA,2023,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",153.1147540983607,190775353000.0,73616867000.0,117158486000.0,63836513000.0,40311689000.0,75839768000.0,9780354000.0,25593183000.0,1.153209402274213,54.59206357752095,27.31983046048931,0.7776800523226375,3.866631491881777,4.666509549579987,1.764301224034896,4.141241429103645,-27.42292036550663
CIMSA,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",103.584229390681,92966838000.0,22471348000.0,70495490000.0,23290741000.0,24490970000.0,34760766000.0,-819393000.0,23376102000.0,0.9648189381351155,51.39651087197351,30.66873480197315,2.567749369200244,-0.1833223592780139,-7.160370550343541,-56.33857262022366,2.671449127561783,80.40531978700578
DOAS,2023,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",51.6756503398172,130369139000.0,66090470000.0,64278669000.0,46109273000.0,16150209000.0,67148466000.0,19981197000.0,25184576000.0,1.433344438113349,47.75630373688362,23.57945157557572,1.711236295100516,3.736515503942652,-19.32542887566231,-45.88322780871864,-32.83493887197043,-68.39225848416312
DSTKF,2023,"BIST MALİ (XUMAL), BIST HALKA ARZ (XHARZ), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",69.73758042123221,48495615000.0,98596299419.1579,175400085449.7105,77104957907.8421,66344431217.42105,12206297000.0,21491341511.31579,-7487016000.0,1.605486929375312,74.83010164939655,0.0,-2.362035137997514,42.99557933970183,5.603630940958229,-1.794588086708604,5.603630940958229,78.40787958896517
ENKAI,2023,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",1.625207296849098,493059685000.0,275272393000.0,217787292000.0,72660815000.0,40860038000.0,373216949000.0,202611578000.0,-213270511000.0,3.788457272327595,23.02375482189342,1.400828177627218,-6.283078508420121,55.66433152590219,46.56788617505266,49.57237112784911,47.64039657864126,46.54527550245396
EREGL,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",-4.156712852365033,576746036000.0,257051476000.0,319694560000.0,126598745000.0,145298849000.0,295496351000.0,130452731000.0,31471275000.0,2.030442529268359,47.1433832273448,26.98363686716349,1.421219019628917,11.46748113494189,26.42180562329629,27.92386642366773,41.00850850002011,-9.975163524387357
FROTO,2023,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",45.44028680259913,450780450000.0,223456658000.0,227323792000.0,180623530000.0,114136231000.0,156020689000.0,42833128000.0,99193516000.0,1.237140354858528,65.38876319946884,36.19666292094078,1.903720927590312,6.680383640373072,-2.92294296792062,12.29578595606876,-0.1511537551296903,-33.1892995026332
GUBRF,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",-44.1944847605225,64461257675.0,39694704626.0,24766553049.0,26906654918.0,1586839964.0,29796931094.0,12788049708.0,-405776753.0,1.475274602025875,44.202511570063,14.98325300864524,-0.0366960281885557,31.15151354937974,77.1064392126098,133.6691821284864,89.41980288970892,36.37131488871179
HEKTS,2023,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",-46.64206642066421,27729906985.0,6182316144.0,21547590841.0,11685546011.0,2170037377.0,13955964667.0,-5503229867.0,8130876052.0,0.529056677213061,49.96620939080297,35.77778203643693,2.791092340904628,-3.810143133367588,7.193859483812521,-1.794588086708604,10.33073241836171,36.37131488871179
KONTR,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",31.79741051028179,37325594543.0,17825476318.0,19500118225.0,18475542636.0,11542815260.0,5841442148.0,-650066318.0,14231101204.0,0.9648147645345296,80.42298659547971,39.41788384120797,40.60601758753926,30.26187109031774,-32.02076101617211,-19.74615179899992,-76.52379336892136,36.37131488871179
KRDMD,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",29.55288985823339,127044704940.0,36570658485.0,90474046455.0,25731095369.0,16660987790.0,84652617584.0,10839563116.0,5768452927.0,1.421263182175259,33.36784730935516,6.858882213245589,0.8441064292856693,-9.783235373406711,29.77258990220634,-1.794588086708604,24.68840194551919,36.37131488871179
KUYAS,2023,"BIST KATILIM TUM (XKTUM), BIST GERİ ALIM (XUGRA), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",102.571860816944,5038522040.0,3430358473.0,1608163567.0,3349640487.0,254450664.0,1433769960.0,80717986.0,663098337.0,1.024097507273771,71.5307211596518,52.02470310122926,6.230971276860584,-18.9303538799043,-66.80823364251552,-1.794588086708604,-84.57395728320287,36.37131488871179
MAVI,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",78.44155844155844,26981371000.0,17960054000.0,9021317000.0,10989956000.0,2059788000.0,13887148000.0,6970098000.0,-4057245000.0,1.634224377240455,48.36575576533898,16.53607965288347,-0.4589145296438396,-5.160630603014495,-3.834810812143546,-10.7415742987154,-3.504101612681764,-35.55564234828147
MGROS,2023,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",128.2454144746197,209583279000.0,76260429000.0,133322850000.0,96259374000.0,33411199000.0,79034025000.0,-19998945000.0,3891267000.0,0.7922389875504489,61.870667172833,15.17379160767878,0.142432880228243,7.339362780741634,13.02017943116364,-1.794588086708604,32.13690929020486,-22.06601997344972
MIATK,2023,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",291.115926327194,7172560147.0,2804219729.0,4368340418.0,1517751456.0,189212159.0,5462068845.0,1286468273.0,394616647.0,1.847614586640199,23.79852632834255,15.20021039427611,0.3330521153494236,-18.4632630319098,-53.81436821230893,-66.18290504276872,-46.32359136365828,36.37131488871179
OYAKC,2023,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",152.7001862197393,80297285000.0,32616470000.0,47680815000.0,14527572000.0,2817506000.0,62952207000.0,18088898000.0,-10594251000.0,2.245142546875693,21.60107654947487,5.204040211322213,-0.7232428666281365,-2.843358548763253,-8.771722919867184,-20.4234249453016,-12.17881435726,-6.595613526716291
PASEU,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",69.73758042123221,5464466691.0,2441036711.0,3023429980.0,1384973020.0,576638214.0,3509231734.0,1056063691.0,687961900.0,1.762515713844014,35.89757875605284,13.60982571684231,7.64164761536178,25.73359184553655,-26.96451676198998,-57.38126719034544,-69.3315128585281,307.216862353112
PETKM,2023,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",-10.90998043052838,151331860000.0,30835350000.0,120496510000.0,55006857000.0,32362396000.0,63962607000.0,-24171507000.0,46527779000.0,0.5605728391280381,57.73354863939424,33.97639466005374,2.791092340904628,-12.05477756044882,7.193859483812521,-1.794588086708604,10.33073241836171,36.37131488871179
PGSUS,2023,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",28.89427740058196,410168210677.0,90234819051.0,319933391626.0,88019782755.0,205294556815.0,116853871107.0,2215036296.0,161358090812.0,1.025165209759327,71.51074411297557,56.85101508601036,4.349742212839163,37.83230006279612,5.054118977448702,-43.73327841778256,16.78114508964414,3.498425767369621
